caseid,person_id,arrest_date,dispos_date,treat,re_arrest,prior_arrests,address,race,gender,bdate,city,age,gr9_gpa,gr10_gpa,reconstructed_prior_arrests,reconstructed_re_arrest
46003,141,2013-08-27,2014-06-04,1,0,8,"61 E MONROE ST, CHICAGO",BLACK,M,1981-09-10,chicago,31.0,,,8,0
95844,142,2013-07-29,2013-12-18,0,0,1,"5897 S COLUMBIA DR, CHICAGO",BLACK,M,1988-01-25,chicago,25.0,,,1,0
4984,145,2013-05-30,2013-09-16,0,0,0,"2215 W CORTEZ ST, CHICAGO",BLACK,F,1987-11-26,chicago,25.0,,,0,0
8726,146,2012-01-19,2012-03-08,1,0,1,"1289 W 33RD ST, CHICAGO",BLACK,M,1992-07-17,chicago,19.0,,,1,0
64035,146,2012-05-21,2012-08-29,0,0,2,"10873 S BISHOP ST, CHICAGO",BLACK,M,1992-07-17,chicago,19.0,,,2,0
33689,146,2012-10-21,2012-12-04,1,0,3,"4956 N KRUGER AVE, CHICAGO",BLACK,M,1992-07-17,chicago,20.0,,,3,0
11024,146,2013-06-26,2013-12-01,1,0,4,"9213 S BRANDON AVE, CHICAGO",BLACK,M,1992-07-17,chicago,20.0,,,4,0
51589,147,2012-11-28,2013-01-19,0,0,3,"2428 N KEDZIE AVE, CHICAGO",BLACK,M,1985-05-27,chicago,27.0,,,3,0
86710,149,2012-02-01,2013-02-02,0,1,3,"2992 W PALMER BLVD, CHICAGO",BLACK,F,1989-07-31,chicago,22.0,,,3,1
37597,149,2012-06-21,2013-05-19,1,0,4,"1422 N ALBANY AVE, CHICAGO",BLACK,F,1989-07-31,chicago,22.0,,,4,0
72008,150,2013-03-14,2014-10-18,0,0,2,"6562 N MCVICKER AVE, CHICAGO",BLACK,M,1989-09-10,chicago,23.0,,,2,0
93551,151,2012-10-05,2013-05-08,0,1,1,"823 E BOWEN DR, Chicago",WHITE,M,1985-04-03,chicago,27.0,,,1,1
27815,151,2012-11-02,2012-11-05,0,0,2,"4787 W OHARE AIRPORT, CHICAGO",WHITE,M,1985-04-03,chicago,27.0,,,2,0
82196,152,2012-08-13,2013-09-02,0,1,5,"3140 W I55 KEDZIE AV XR, CHICAGO",WHITE,F,1962-02-09,chicago,50.0,,,5,1
35058,152,2013-02-05,2013-11-25,1,1,6,"564 W DEKOVEN ST, CHICAGO",WHITE,F,1962-02-09,chicago,50.0,,,6,1
58297,152,2013-04-28,2013-08-31,1,0,7,"5169 N KENNEDY FOSTER AV XR, Chicago",WHITE,F,1962-02-09,chicago,51.0,,,7,0
84427,153,2012-04-13,2012-04-26,0,0,2,"1515 S LUMBER ST, CHICAGO",BLACK,M,1989-10-10,chicago,22.0,,,2,0
58807,154,2012-05-04,2012-06-01,0,0,2,"7107 S PAULINA ST, CHICAGO",ASIAN,M,1982-10-31,chicago,29.0,,,2,0
25752,155,2012-02-07,2012-09-10,1,0,4,"6365 W HERMIONE ST, Chicago",BLACK,M,1974-08-06,chicago,37.0,,,4,0
14919,156,2013-02-11,2014-06-11,0,0,0,"235 W RICHLAND CT, CHICAGO",BLACK,F,1984-08-09,chicago,28.0,,,0,0
93213,157,2012-03-10,2013-04-19,1,1,6,"6836 W IMLAY ST, CHICAGO",WHITE,M,1966-09-06,chicago,45.0,,,6,1
3235,157,2012-08-05,2012-09-13,1,0,7,"4521 N EDENS WILSON AV XR, CHICAGO",WHITE,M,1966-09-06,chicago,45.0,,,7,0
17004,157,2013-05-07,2014-10-31,1,0,8,"1347 E MADISON PARK, CHICAGO",WHITE,M,1966-09-06,chicago,46.0,,,8,0
13304,158,2012-04-22,2013-04-03,1,1,4,"3040 N DAVLIN CT, CHICAGO",BLACK,M,1969-10-19,chicago,42.0,,,4,1
40343,158,2012-11-24,2013-08-18,0,1,5,"1527 E 63RD ST, CHICAGO",BLACK,M,1969-10-19,chicago,43.0,,,5,1
58592,158,2013-05-02,2013-06-18,1,0,6,"2910 N BURLING ST, CHICAGO",BLACK,M,1969-10-19,chicago,43.0,,,6,0
31592,160,2012-05-13,2012-08-04,0,0,3,"189 E MONROE DR, CHICAGO",BLACK,M,1969-11-09,chicago,42.0,,,3,0
46651,160,2013-06-12,2013-07-15,1,0,4,"6215 N MCCLELLAN AVE, Chicago",BLACK,M,1969-11-09,chicago,43.0,,,4,0
49905,161,2012-11-03,2012-11-15,1,0,2,"2820 W LE MOYNE DR, CHICAGO",BLACK,M,1987-05-02,chicago,25.0,,,2,0
26653,161,2013-02-19,2013-06-13,0,0,3,"10854 S STATE LINE RD, CHICAGO",BLACK,M,1987-05-02,chicago,25.0,,,3,0
12560,163,2012-10-04,2013-09-15,1,0,4,"3433 N PACIFIC AVE, CHICAGO",BLACK,F,1988-04-01,chicago,24.0,1.833,2.0,4,0
60612,163,2013-10-04,2014-07-31,1,0,5,"1289 N NOBLE ST, CHICAGO",BLACK,F,1988-04-01,chicago,25.0,,,5,0
15269,164,2012-06-19,2013-05-22,1,1,10,"6255 N EDENS EXPY OB, CHICAGO",BLACK,M,1964-12-16,chicago,47.0,,,10,1
17477,164,2012-11-06,2012-11-26,1,0,11,"3784 W GRAND AVE, CHICAGO",BLACK,M,1964-12-16,chicago,47.0,,,11,0
2971,165,2013-06-03,2013-09-29,0,0,2,"2671 W BERENICE AVE, CHICAGO",BLACK,M,1985-11-30,chicago,27.0,,,2,0
6775,166,2012-06-15,2013-01-10,1,0,6,"4776 N PITTSBURGH AVE, Chicago",BLACK,M,1970-12-12,chicago,41.0,,,6,0
616,167,2013-01-29,2013-04-08,0,0,0,"1400 W 12TH PL, CHICAGO",WHITE,M,1994-07-28,chicago,18.0,,,0,0
87924,167,2013-07-24,2014-07-17,0,0,1,"6302 S LOWE AVE, CHICAGO",WHITE,M,1994-07-28,chicago,18.0,,,1,0
56904,168,2012-11-27,2013-05-14,0,0,1,"376 W 76TH ST, CHICAGO",BLACK,M,1985-05-26,chicago,27.0,,,1,0
88453,168,2013-08-28,2014-05-08,0,0,2,"449 W 112TH PL, CHICAGO",BLACK,M,1985-05-26,chicago,28.0,,,2,0
1828,170,2012-03-03,2012-03-16,0,0,0,"91 E HARRISON ST, CHICAGO",BLACK,M,1993-08-30,chicago,18.0,,,0,0
69160,170,2012-12-31,2014-01-19,0,0,1,"1219 W 70TH PL, CHICAGO",BLACK,M,1993-08-30,chicago,19.0,,,1,0
65424,172,2012-09-17,2012-11-30,0,0,1,"180 E 121ST ST, Chicago",BLACK,M,1991-03-16,chicago,21.0,,,1,0
40055,172,2013-01-04,2013-12-02,1,1,2,"5754 S MCVICKER AVE, CHICAGO",BLACK,M,1991-03-16,chicago,21.0,,,2,1
52997,172,2013-04-26,2013-08-10,1,1,3,"3505 N ORANGE AVE, CHICAGO",BLACK,M,1991-03-16,chicago,22.0,,,3,1
66861,172,2013-08-02,2013-12-07,0,1,4,"6544 W SCHORSCH ST, CHICAGO",BLACK,M,1991-03-16,chicago,22.0,,,4,1
67819,172,2013-08-07,2014-11-08,1,0,5,"642 W GARFIELD BLVD, Chicago",BLACK,M,1991-03-16,chicago,22.0,,,5,0
25875,173,2012-07-12,2012-11-25,1,0,4,"104 N HOMAN BLVD, CHICAGO",BLACK,M,1987-01-08,chicago,25.0,,,4,0
59283,173,2013-09-26,2014-10-14,1,0,5,"1830 N MAUD AVE, CHICAGO",BLACK,M,1987-01-08,chicago,26.0,,,5,0
39937,175,2012-01-23,2012-04-04,1,1,3,"10196 S WINSTON AVE, CHICAGO",WHITE,F,1991-07-22,chicago,20.0,,,3,1
25970,175,2012-03-05,2012-03-23,1,0,4,"2977 W 80TH PL, CHICAGO",WHITE,F,1991-07-22,chicago,20.0,,,4,0
91463,175,2012-11-07,2014-11-15,1,0,5,"2706 S CENTRAL PARK AVE, CHICAGO",WHITE,F,1991-07-22,chicago,21.0,,,5,0
91971,176,2013-01-18,2013-07-26,0,1,3,"24 S THROOP PKWY, CHICAGO",BLACK,F,1982-07-17,chicago,30.0,,,3,1
54213,176,2013-07-17,2014-02-26,1,0,4,"1840 W SCHOOL ST, CHICAGO",BLACK,F,1982-07-17,chicago,31.0,,,4,0
10723,177,2013-03-08,2013-05-08,0,0,0,"1332 W SHERMAN PARK   N, CHICAGO",BLACK,F,1980-09-04,chicago,32.0,,,0,0
38473,177,2013-10-13,2016-01-11,0,0,1,"5811 N NINA AVE, Chicago",BLACK,F,1980-09-04,chicago,33.0,,,1,0
13320,179,2013-01-11,2013-01-26,1,0,2,"8333 W SUMMERDALE AVE, Chicago",BLACK,F,1990-07-10,chicago,22.0,,,2,0
13598,179,2013-08-05,2015-02-22,0,0,3,"1951 S JOURDAN CT, CHICAGO",BLACK,F,1990-07-10,chicago,23.0,,,3,0
40689,180,2012-08-19,2012-10-02,0,0,2,"13619 S BISHOP FORD 137TH ST XR, CHICAGO",BLACK,M,1989-02-15,chicago,23.0,,,2,0
81348,180,2013-01-05,2013-03-30,1,0,3,"1967 N WOOD ST, CHICAGO",BLACK,M,1989-02-15,chicago,23.0,,,3,0
88009,180,2013-05-02,2013-08-24,0,0,4,"5702 N KENNEDY CUMBERLAND AV XR, CHICAGO",BLACK,M,1989-02-15,chicago,24.0,,,4,0
82987,181,2013-05-22,2013-12-14,0,0,1,"5899 W EISENHOWER AUSTIN BV ER, CHICAGO",BLACK,M,1989-11-18,chicago,23.0,,,1,0
93978,182,2012-08-08,2013-09-22,0,0,6,"1401 E 62ND ST, CHICAGO",WHITE,M,1980-02-04,chicago,32.0,,,6,0
22317,183,2012-08-26,2013-03-15,0,0,3,"5282 S PAYNE DR, Chicago",BLACK,M,1983-02-22,chicago,29.0,,,3,0
29310,186,2012-03-24,2012-09-20,0,0,2,"1045 N KENNEDY DIVISION ST ER, Chicago",BLACK,M,1993-09-20,chicago,18.0,,,2,0
99525,186,2013-02-01,2013-03-23,1,0,3,"900 W FRY ST, CHICAGO",BLACK,M,1993-09-20,chicago,19.0,,,3,0
24448,186,2013-07-17,2013-12-30,1,0,4,"1207 W COTTAGE PL, CHICAGO",BLACK,M,1993-09-20,chicago,19.0,,,4,0
83914,187,2013-02-13,2013-09-19,0,0,1,"5051 N KENNISON AVE, CHICAGO",BLACK,F,1986-08-12,chicago,26.0,,,1,0
59634,188,2012-03-26,2012-06-25,1,0,1,"5648 S CENTRAL AVE, CHICAGO",BLACK,M,1994-09-22,chicago,17.0,,,1,0
47761,188,2012-10-16,2013-03-25,0,0,2,"391 W 90TH PL, CHICAGO",BLACK,M,1994-09-22,chicago,18.0,,,2,0
8660,189,2012-03-11,2012-10-16,1,0,4,"3177 N OLEANDER AVE, CHICAGO",BLACK,M,1973-09-07,chicago,38.0,,,4,0
57474,193,2012-06-02,2013-05-06,1,1,4,"198 N LAMON AVE, CHICAGO",BLACK,M,1983-11-29,chicago,28.0,,,4,1
72771,193,2012-11-10,2013-05-14,0,0,5,"1632 E MIDWAY PLAISANCE   N, CHICAGO",BLACK,M,1983-11-29,chicago,28.0,,,5,0
73814,196,2012-04-09,2012-12-20,1,1,4,"20 S LAKEFRONT DR, CHICAGO",BLACK,M,1968-10-06,chicago,43.0,,,4,1
11073,196,2012-10-06,2012-11-07,0,0,5,"335 E JACKSON DR, CHICAGO",BLACK,M,1968-10-06,chicago,44.0,,,5,0
78817,197,2012-04-02,2012-04-13,0,0,3,"3187 S BENSON ST, CHICAGO",BLACK,F,1980-09-29,chicago,31.0,,,3,0
56614,200,2012-04-08,2012-08-01,1,0,1,"702 W LIBERTY ST, CHICAGO",BLACK,M,1989-10-05,chicago,22.0,,,1,0
57756,200,2012-11-06,2012-11-28,1,0,2,"6425 N NEVA AVE, CHICAGO",BLACK,M,1989-10-05,chicago,23.0,,,2,0
19317,200,2013-03-21,2014-01-27,0,0,3,"8127 W MEMORY LN, CHICAGO",BLACK,M,1989-10-05,chicago,23.0,,,3,0
61630,201,2012-07-08,2012-12-03,0,1,7,"8974 S ESCANABA AVE, CHICAGO",BLACK,F,1966-01-04,chicago,46.0,,,7,1
44995,201,2012-10-14,2014-01-23,1,0,8,"5244 N LORING AVE, CHICAGO",BLACK,F,1966-01-04,chicago,46.0,,,8,0
840,202,2012-09-08,2012-09-24,0,0,2,"948 S CENTRAL AVE W, CHICAGO",BLACK,M,1983-03-07,chicago,29.0,,,2,0
69869,202,2012-10-31,2013-02-25,1,0,3,"670 W 103RD ST, CHICAGO",BLACK,M,1983-03-07,chicago,29.0,,,3,0
88161,202,2013-05-11,2013-08-11,1,0,4,"2524 S SENOUR AVE, CHICAGO",BLACK,M,1983-03-07,chicago,30.0,,,4,0
78458,203,2013-05-30,2014-03-21,1,1,4,"3285 W 108TH ST, CHICAGO",BLACK,M,1984-11-26,chicago,28.0,,,4,1
65991,203,2013-08-01,2013-11-16,1,0,5,"982 W 127TH ST, CHICAGO",BLACK,M,1984-11-26,chicago,28.0,,,5,0
28406,207,2013-03-06,2013-04-16,1,0,4,"223 S MOZART ST, CHICAGO",BLACK,F,1988-09-02,chicago,24.0,3.4,2.375,4,0
13146,208,2013-08-01,2014-04-01,0,1,3,"3694 W 55TH PL, Chicago",BLACK,M,1986-01-28,chicago,27.0,,,3,1
54687,208,2013-08-10,2014-10-10,1,1,4,"2838 W 21ST ST, CHICAGO",BLACK,M,1986-01-28,chicago,27.0,,,4,1
77825,208,2013-08-28,2014-06-16,0,0,5,"5298 S HALSTED ST, CHICAGO",BLACK,M,1986-01-28,chicago,27.0,,,5,0
99703,211,2012-05-11,2013-09-07,1,1,3,"684 W 106TH PL, CHICAGO",BLACK,M,1973-11-07,chicago,38.0,,,3,1
93895,211,2012-07-10,2012-07-14,1,0,4,"5798 N WEST CIRCLE AVE, CHICAGO",BLACK,M,1973-11-07,chicago,38.0,,,4,0
83856,212,2013-06-08,2014-03-14,1,1,3,"1896 N POE ST, CHICAGO",WHITE,M,1985-12-05,chicago,27.0,,,3,1
17180,212,2013-06-20,2013-09-25,1,0,4,"2736 S SHORT ST, CHICAGO",WHITE,M,1985-12-05,chicago,27.0,,,4,0
41278,213,2012-08-22,2012-12-16,0,0,3,"13525 S FOREST AVE, CHICAGO",BLACK,M,1991-02-18,chicago,21.0,,,3,0
40249,214,2012-05-19,2014-06-27,1,1,7,"345 W 94TH PL, CHICAGO",BLACK,M,1966-11-15,chicago,45.0,,,7,1
18526,214,2012-06-24,2012-07-19,1,0,8,"1781 E 53RD DR, CHICAGO",BLACK,M,1966-11-15,chicago,45.0,,,8,0
81637,215,2012-02-24,2012-05-07,0,0,1,"529 W EUGENIE ST, CHICAGO",BLACK,M,1988-08-22,chicago,23.0,,,1,0
53125,215,2012-08-09,2012-08-23,1,0,2,"8 W QUINCY CT, CHICAGO",BLACK,M,1988-08-22,chicago,23.0,,,2,0
20858,217,2012-07-15,2012-08-07,0,0,1,"2749 N LAWLER AVE, CHICAGO",BLACK,F,1989-01-11,chicago,23.0,,,1,0
56763,217,2013-07-05,2013-09-14,0,1,2,"3166 W 65TH PL, CHICAGO",BLACK,F,1989-01-11,chicago,24.0,,,2,1
86941,217,2013-07-26,2014-10-04,0,0,3,"3217 S DEARBORN ST, CHICAGO",BLACK,F,1989-01-11,chicago,24.0,,,3,0
87750,218,2013-09-11,2014-08-13,1,1,4,"5212 S KOMENSKY AVE, CHICAGO",WHITE,M,1976-03-09,chicago,37.0,,,4,1
78851,218,2013-10-08,2014-08-04,1,0,5,"386 E WACKER LOWER DR, CHICAGO",WHITE,M,1976-03-09,chicago,37.0,,,5,0
80443,219,2012-01-11,2012-02-20,1,0,8,"6134 N NAPLES AVE, CHICAGO",BLACK,F,1972-07-09,chicago,39.0,,,8,0
50759,219,2012-03-24,2012-04-10,1,0,9,"408 E WALDRON DR, CHICAGO",BLACK,F,1972-07-09,chicago,39.0,,,9,0
52083,219,2013-01-20,2013-03-16,1,0,10,"412 S WACKER DR, CHICAGO",BLACK,F,1972-07-09,chicago,40.0,,,10,0
22833,220,2012-09-04,2013-09-10,1,1,2,"6526 W KENNEDY NAGLE AV XR, CHICAGO",BLACK,M,1986-03-03,chicago,26.0,,,2,1
77219,220,2013-05-11,2013-05-31,1,0,3,"6958 N TONTY AVE, CHICAGO",BLACK,M,1986-03-03,chicago,27.0,,,3,0
39081,221,2013-05-19,2013-10-20,1,1,3,"12682 S METRON DR, CHICAGO",WHITE,M,1988-11-15,chicago,24.0,3.571,3.571,3,1
46311,221,2013-08-26,2013-12-23,0,0,4,"1538 E PUBLIC WAY, CHICAGO",WHITE,M,1988-11-15,chicago,24.0,3.571,3.571,4,0
78688,223,2013-06-08,2014-11-19,0,0,1,"660 S LAKE SHORE DR SB, CHICAGO",BLACK,M,1983-12-05,chicago,29.0,,,1,0
16284,224,2012-09-24,2012-11-22,1,0,2,"96 N KENNEDY MONROE ST XR, CHICAGO",BLACK,M,1985-03-23,chicago,27.0,,,2,0
85395,225,2012-10-16,2012-11-11,1,0,3,"218 W MERCHANDISE MART PLZ, CHICAGO",ASIAN,M,1976-04-13,chicago,36.0,,,3,0
97624,225,2012-11-17,2013-02-25,0,0,4,"450 E STEVENSON IB LSD SB ER, CHICAGO",ASIAN,M,1976-04-13,chicago,36.0,,,4,0
81849,225,2013-02-27,2014-08-19,0,0,5,"3601 W FULTON DR, CHICAGO",ASIAN,M,1976-04-13,chicago,36.0,,,5,0
78424,226,2012-08-24,2012-09-21,1,0,3,"93 W OAK ST, CHICAGO",BLACK,F,1981-02-20,chicago,31.0,,,3,0
6705,228,2012-02-12,2012-07-27,0,1,7,"1850 E 79TH ST, CHICAGO",WHITE,M,1966-08-11,chicago,45.0,,,7,1
53480,228,2012-05-29,2012-07-13,1,0,8,"4228 W 83RD PL, CHICAGO",WHITE,M,1966-08-11,chicago,45.0,,,8,0
48228,228,2013-08-03,2014-03-06,0,1,9,"10123 S BISHOP FORD 103RD ST STONY ER, CHICAGO",WHITE,M,1966-08-11,chicago,46.0,,,9,1
28112,228,2013-08-04,2013-12-07,1,0,10,"3050 W 109TH ST, CHICAGO",WHITE,M,1966-08-11,chicago,46.0,,,10,0
28444,229,2012-06-21,2013-08-15,0,1,2,"2757 N LEHMANN CT, CHICAGO",BLACK,F,1987-12-18,chicago,24.0,3.167,2.0,2,1
82334,229,2013-04-15,2013-09-26,0,1,3,"5589 N CHESTER AVE, CHICAGO",BLACK,F,1987-12-18,chicago,25.0,,,3,1
9282,229,2013-09-13,2013-09-14,1,0,4,"274 N GARVEY CT, CHICAGO",BLACK,F,1987-12-18,chicago,25.0,,,4,0
91026,231,2012-04-20,2013-04-20,1,1,8,"2150 W 99TH PL, CHICAGO",BLACK,M,1973-10-17,chicago,38.0,,,8,1
65288,231,2012-09-18,2013-03-18,1,0,9,"930 W ONTARIO FEEDER EXPRESS LANES ER, CHICAGO",BLACK,M,1973-10-17,chicago,38.0,,,9,0
24496,232,2013-03-20,2013-08-30,0,0,3,"29 S KENNEDY ADAMS ST ER, CHICAGO",WHITE,F,1981-09-16,chicago,31.0,,,3,0
18701,232,2013-09-20,2014-09-09,1,0,4,"6751 S DAN RYAN MARQUETTE RD ER, CHICAGO",WHITE,F,1981-09-16,chicago,32.0,,,4,0
835,233,2012-12-07,2013-06-16,0,0,2,"10753 S MORGAN ST, CHICAGO",BLACK,M,1981-06-05,chicago,31.0,,,2,0
73573,234,2012-10-04,2013-12-31,0,0,2,"6471 S PROMONTORY DR, Chicago",BLACK,M,1993-04-02,chicago,19.0,,,2,0
18622,236,2013-09-05,2014-01-20,1,0,5,"3556 N RETA AVE, CHICAGO",WHITE,M,1985-03-04,chicago,28.0,,,5,0
58009,238,2012-09-14,2012-12-08,1,0,5,"3897 N ALTA VISTA TER, CHICAGO",BLACK,M,1977-03-13,chicago,35.0,,,5,0
91293,238,2013-03-22,2014-05-13,0,0,6,"2640 N EMMETT ST, CHICAGO",BLACK,M,1977-03-13,chicago,36.0,,,6,0
84148,239,2013-08-14,2014-01-28,1,0,2,"7251 W KENNEDY HARLEM AV OB ER, CHICAGO",WHITE,M,1981-02-10,chicago,32.0,,,2,0
75908,240,2012-09-07,2013-03-01,0,0,2,"931 W 106TH PL, CHICAGO",BLACK,F,1989-03-06,chicago,23.0,,,2,0
21374,241,2013-06-25,2015-02-02,1,0,2,"5705 S RUSSELL DR, CHICAGO",BLACK,M,1968-12-22,chicago,44.0,,,2,0
31326,242,2012-05-24,2012-06-27,1,0,3,"8347 S STONY ISLAND AVE, CHICAGO",BLACK,M,1980-11-20,chicago,31.0,,,3,0
74104,243,2012-03-04,2013-03-05,0,0,5,"359 E FINSBURY CT, CHICAGO",BLACK,M,1984-08-31,chicago,27.0,,,5,0
55214,243,2013-03-31,2015-06-06,0,0,6,"6605 S EAST END AVE, CHICAGO",BLACK,M,1984-08-31,chicago,28.0,,,6,0
68913,244,2013-03-29,2013-06-04,0,0,4,"2637 W LOGAN BLVD N, CHICAGO",WHITE,M,1983-09-25,chicago,29.0,,,4,0
1769,245,2012-07-23,2012-11-02,0,0,3,"3763 N MAGNOLIA AVE, CHICAGO",BLACK,F,1986-01-19,chicago,26.0,,,3,0
90469,245,2013-08-29,2014-11-16,1,0,4,"9063 S URBAN AVE, CHICAGO",BLACK,F,1986-01-19,chicago,27.0,,,4,0
26425,247,2013-02-23,2013-12-08,0,1,4,"1864 S I55 DAMEN ST ER, CHICAGO",BLACK,M,1982-08-22,chicago,30.0,,,4,1
5976,247,2013-04-07,2013-05-21,0,0,5,"1929 W RACE AVE, CHICAGO",BLACK,M,1982-08-22,chicago,30.0,,,5,0
63850,249,2012-09-03,2013-04-06,0,0,1,"1248 N CLEAVER ST, CHICAGO",BLACK,M,1991-03-02,chicago,21.0,,,1,0
92943,249,2013-05-19,2013-08-05,0,0,2,"3229 S DAN RYAN 31ST ST XR, CHICAGO",BLACK,M,1991-03-02,chicago,22.0,,,2,0
40725,250,2013-01-22,2014-05-23,0,1,5,"1894 W EISENHOWER DAMEN AV XR, CHICAGO",BLACK,M,1975-07-21,chicago,37.0,,,5,1
32635,250,2013-04-24,2014-01-02,0,1,6,"2583 W MONTROSE AVE, CHICAGO",BLACK,M,1975-07-21,chicago,37.0,,,6,1
39836,250,2013-05-19,2013-07-17,1,0,7,"77 W BRAYTON ST, CHICAGO",BLACK,M,1975-07-21,chicago,37.0,,,7,0
17056,251,2013-01-07,2013-03-02,0,0,3,"2661 S DAN RYAN CERMAK XR, CHICAGO",WHITE,M,1985-07-06,chicago,27.0,,,3,0
30594,253,2012-03-19,2012-05-06,0,0,0,"2517 E 107TH ST, CHICAGO",BLACK,M,1992-09-15,chicago,19.0,,,0,0
90406,253,2012-06-14,2013-07-24,1,0,1,"13780 S BRAINARD AVE, CHICAGO",BLACK,M,1992-09-15,chicago,19.0,,,1,0
99862,257,2013-06-06,2013-08-22,1,0,3,"5402 S DAN RYAN 53RD ST XR, CHICAGO",BLACK,M,1980-12-03,chicago,32.0,,,3,0
87644,259,2012-10-09,2012-10-19,1,0,1,"11377 S DAVOL ST, CHICAGO",BLACK,M,1989-04-07,chicago,23.0,,,1,0
70237,259,2012-12-15,2013-03-17,1,1,2,"9427 S EWING AVE, CHICAGO",BLACK,M,1989-04-07,chicago,23.0,,,2,1
59016,259,2013-03-15,2013-05-16,1,0,3,"406 E 58TH ST, CHICAGO",BLACK,M,1989-04-07,chicago,23.0,,,3,0
38429,260,2012-01-02,2012-03-21,0,0,1,"13669 S BISHOP FORD EXPY OB, Chicago",WHITE,M,1981-07-01,chicago,30.0,,,1,0
64118,260,2012-07-08,2013-08-10,1,0,2,"6029 N EDENS CALDWELL ER, CHICAGO",WHITE,M,1981-07-01,chicago,31.0,,,2,0
52307,261,2012-01-23,2013-01-12,0,1,5,"302 N LAFLIN ST, Chicago",BLACK,M,1973-07-22,chicago,38.0,,,5,1
29047,261,2012-12-01,2013-04-26,1,1,6,"54 E CARVER PLZ, CHICAGO",BLACK,M,1973-07-22,chicago,39.0,,,6,1
8608,261,2013-02-10,2013-08-22,1,1,7,"6785 N MINNETONKA AVE, Chicago",BLACK,M,1973-07-22,chicago,39.0,,,7,1
95915,261,2013-07-08,2013-09-02,1,0,8,"7824 S AVALON AVE, Chicago",BLACK,M,1973-07-22,chicago,39.0,,,8,0
60216,262,2013-09-11,2014-02-24,1,0,9,"2664 W LOGAN BLVD S, CHICAGO",WHITE,M,1957-03-10,chicago,56.0,,,9,0
90272,264,2012-02-06,2012-03-13,0,0,5,"756 W 116TH ST, CHICAGO",BLACK,F,1978-08-05,chicago,33.0,,,5,0
38866,264,2013-03-17,2013-12-03,0,1,6,"1397 W 74TH ST, CHICAGO",BLACK,F,1978-08-05,chicago,34.0,,,6,1
60367,264,2013-05-09,2014-06-19,0,0,7,"3152 S BENSON ST, CHICAGO",BLACK,F,1978-08-05,chicago,34.0,,,7,0
11321,265,2012-01-18,2012-03-29,1,0,1,"907 W 50TH ST, CHICAGO",BLACK,M,1995-07-17,chicago,16.0,,,1,0
69327,265,2012-06-08,2014-02-05,0,1,2,"1469 W EISENHOWER ASHLAND AV ER, CHICAGO",BLACK,M,1995-07-17,chicago,16.0,,,2,1
10500,265,2013-04-02,2013-06-07,0,0,3,"6383 S SAYRE AVE, CHICAGO",BLACK,M,1995-07-17,chicago,17.0,,,3,0
35463,268,2013-03-01,2013-08-07,0,0,3,"5835 W MIDWAY PARK, CHICAGO",BLACK,F,1986-08-28,chicago,26.0,,,3,0
36262,269,2012-03-19,2013-05-15,1,1,5,"4320 W EISENHOWER KOSTNER AV XR, CHICAGO",BLACK,M,1974-09-15,chicago,37.0,,,5,1
22581,269,2012-12-23,2013-03-25,0,0,6,"1349 S OLD LAKE SHORE DR E, CHICAGO",BLACK,M,1974-09-15,chicago,38.0,,,6,0
29560,271,2012-05-07,2012-07-15,0,1,5,"3744 E FOREMAN DR, CHICAGO",ASIAN,M,1972-11-03,chicago,39.0,,,5,1
85643,271,2012-05-31,2012-10-29,0,0,6,"345 E STEVENSON 25TH ST ER, CHICAGO",ASIAN,M,1972-11-03,chicago,39.0,,,6,0
43633,271,2013-09-17,2013-10-05,1,0,7,"11389 S HOMEWOOD AVE, CHICAGO",ASIAN,M,1972-11-03,chicago,40.0,,,7,0
53560,272,2012-12-10,2013-06-05,1,0,4,"1588 W 70TH ST, CHICAGO",BLACK,M,1973-06-08,chicago,39.0,,,4,0
80109,273,2012-04-03,2012-05-01,1,0,2,"1961 W 18TH ST, CHICAGO",BLACK,M,1987-09-30,chicago,24.0,2.833,1.5,2,0
646,273,2013-03-25,2013-07-26,0,0,3,"2482 S LOTUS AVE, CHICAGO",BLACK,M,1987-09-30,chicago,25.0,,,3,0
49475,273,2013-09-20,2013-11-22,1,0,4,"1925 S I55 DAMEN ST ER, CHICAGO",BLACK,M,1987-09-30,chicago,25.0,,,4,0
4037,274,2012-08-09,2012-08-11,0,0,4,"447 S DAN RYAN OB EISENHOWER OB ER, CHICAGO",BLACK,M,1973-02-05,chicago,39.0,,,4,0
14400,279,2012-01-20,2012-02-21,0,0,3,"2340 W RIVER LOFT CT, CHICAGO",WHITE,M,1978-07-19,chicago,33.0,,,3,0
94005,280,2012-07-30,2013-10-08,1,0,4,"529 E 110TH PL, CHICAGO",WHITE,M,1978-01-26,chicago,34.0,,,4,0
16187,281,2012-12-07,2013-10-22,0,1,3,"260 W DIVERSEY PKWY, CHICAGO",WHITE,M,1981-06-05,chicago,31.0,,,3,1
76365,281,2013-07-03,2014-01-13,0,0,4,"1256 E 46TH ST, Chicago",WHITE,M,1981-06-05,chicago,32.0,,,4,0
82371,282,2012-12-14,2013-12-08,0,1,4,"527 W 32ND ST, CHICAGO",BLACK,F,1981-06-12,chicago,31.0,,,4,1
89519,282,2012-12-21,2013-01-04,1,0,5,"654 W 128TH PL, CHICAGO",BLACK,F,1981-06-12,chicago,31.0,,,5,0
